Sequence ID,Dayhoff statistic of serine,Percentage of serine,Secondary turn fraction,Instability Index,Proteasomal cleavages (MHC ligands),Molecular Weight,Count of linear B-cell epitopes,Dayhoff statistic of proline,Percentage of proline,N-linked glycosylation sites,Probability of Expression Inclusion Bodies,Dayhoff statistic of lysine,Secretory pathway signal peptide (SP),Mitochondrial targeting peptide (mTP),Percentage of lysine,Molar Extinction Coefficient A280,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of asparagine,Dayhoff statistic of histidine,Binding Regions in Disordered Proteins,Percentage of histidine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of asparagine,Percentage of methionine,Percentage of non polar mole,Percentage of small mole,Percentage of polar mole,Average hydrogen sparing,Average sulphur sparing,Dayhoff statistic of arginine,Percentage of arginine,Average oxygen sparing,Average nitrogen sparing,Percentage of isoleucine,Dayhoff statistic of isoleucine,Secondary sheet fraction,Dayhoff statistic of alanine,Percentage of alanine,Secondary helix fraction,Percentage of aliphatic mole,C-mannosylation sites,Dayhoff statistic of valine,Percentage of valine,Grand average of hydropathy (GRAVY),Class I Immunogenicity score,Percentage of glycine,Dayhoff statistic of glycine,SS,SN,PS,PL,LS,SQ,NS,SP,SR,QP,KV,LN,ST,GK,HS,DS,KA,PP,PR,GA,RS,II,RR,NN,EK,ME,QS,SD,MK,DK,IV,SV,PV,LP,VP,KK,SL,SE,AM,AI,KL,PG,IA,AK,KT,RL,PI,HL,RF,LG,GD,EN,AV,RP,YM,NP,TF,HN,TR,NH,VI,YH,FP,DF,SA,VK,AS,IP,AD,NL,YI,CC,NR,LR,KN,FS,TS,PE,IE,MA,FH,CK,DG,VT,PQ,DH,IK,MQ,IG,IS,PH,KD,WC,GI,GV,FI,EP,IH,RH,CV,QA,HY,IF,DM,IY,CP,GH,WR,WS,HF,PY,VV,HW,KG,KF,NE,YP,KC,HQ,MG
gi|685955745|gb|KGB32013.1|,0.906,6.3401,0.2853,42.7919308357,106,36668.91,132,1.164,6.0519,3,0.930,0.830,0.130,0.138,5.4755,7450,0,1.206,1.441,0,2.8818,19,0.848,5.1873,1.4409,58.2133,56.7723,41.7867,9.5447,0.0403,0.765,3.7464,2.3833,1.3199,8.0692,1.793,0.2161,0.938,8.0692,0.2911,23.9193,0,1.179,7.781,0.0230547550432,1.0723,10.951,1.304,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0058,0.0058,0.0058,0.0,0.0,0.0029,0.0029,0.0115,0.0029,0.0058,0.0,0.0086,0.0,0.0086,0.0058,0.0086,0.0086,0.0058,0.0029,0.0,0.0058,0.0,0.0,0.0029,0.0058,0.0029,0.0058,0.0058,0.0058,0.0,0.0058,0.0058,0.0,0.0115,0.0058,0.0115,0.0058,0.0058,0.0058,0.0058,0.0,0.0029,0.0,0.0115,0.0058,0.0,0.0029,0.0,0.0,0.0,0.0029,0.0058,0.0029,0.0,0.0058,0.0029,0.0,0.0,0.0058,0.0,0.0029,0.0029,0.0029,0.0029,0.0,0.0,0.0058,0.0,0.0029,0.0029,0.0,0.0,0.0,0.0029,0.0029,0.0029,0.0,0.0058,0.0029,0.0,0.0029,0.0,0.0202,0.0029,0.0029,0.0,0.0,0.0144,0.0086,0.0029,0.0,0.0058,0.0,0.0,0.0058,0.0,0.0029,0.0029,0.0029,0.0029,0.0029,0.0,0.0,0.0,0.0,0.0115,0.0,0.0058,0.0,0.0029,0.0,0.0,0.0,0.0029
gi|226486726|emb|CAX74440.1|,1.247,8.7302,0.2143,39.0182539683,38,14160.58,55,1.068,5.5556,0,0.554,1.082,0.040,0.694,7.1429,4470,1,0.738,0.794,0,1.5873,53,1.867,3.1746,3.1746,50.7937,49.2063,49.2063,9.881,0.0556,1.296,6.3492,2.5317,1.3571,6.3492,1.411,0.2778,0.923,7.9365,0.2778,21.4286,0,1.323,8.7302,-0.375396825397,-0.2486,3.9683,0.472,0.0079,0.0,0.0079,0.0,0.0,0.0,0.0,0.0079,0.0079,0.0,0.0079,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0079,0.0,0.0,0.0,0.0079,0.0159,0.0,0.0,0.0,0.0079,0.0159,0.0,0.0,0.0079,0.0,0.0079,0.0079,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0079,0.0,0.0,0.0079,0.0159,0.0079,0.0079,0.0,0.0,0.0,0.0,0.0159,0.0,0.0079,0.0079,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0079,0.0,0.0079,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0079,0.0079,0.0079,0.0,0.0,0.0
gi|685963384|gb|KGB38563.1|,1.330,9.311,0.2663,35.444320298,183,59563.82,203,1.182,6.1453,2,0.794,0.931,0.064,0.098,6.1453,90300,0,0.953,0.931,0,1.8622,21,0.548,4.0968,0.9311,54.9348,52.8864,45.0652,9.8361,0.0261,0.874,4.2831,2.4749,1.3259,7.0764,1.573,0.2048,0.606,5.2142,0.3389,25.1397,1,1.241,8.1937,-0.17635009311,-0.8611,7.0764,0.842,0.0112,0.0037,0.0056,0.0056,0.013,0.0019,0.0,0.0056,0.0,0.0,0.0074,0.0019,0.0056,0.0037,0.0037,0.0,0.0019,0.0019,0.0056,0.0056,0.0056,0.0093,0.0019,0.0037,0.0037,0.0,0.0074,0.0112,0.0,0.0037,0.0037,0.013,0.0037,0.0093,0.0074,0.0037,0.0112,0.0056,0.0,0.0056,0.0056,0.0037,0.0056,0.0019,0.0,0.0019,0.0056,0.0037,0.0019,0.0056,0.0074,0.0019,0.0037,0.0019,0.0,0.0074,0.0019,0.0019,0.0019,0.0019,0.0074,0.0019,0.0019,0.0019,0.0,0.0056,0.0037,0.0037,0.0,0.0037,0.0037,0.0,0.0037,0.0019,0.0074,0.0019,0.0019,0.0019,0.0,0.0,0.0019,0.0037,0.0074,0.0056,0.0037,0.0037,0.0056,0.0,0.0037,0.0074,0.0019,0.0,0.0,0.0037,0.0056,0.0019,0.0,0.0,0.0019,0.0,0.0037,0.0019,0.0019,0.0019,0.0019,0.0,0.0,0.0,0.0037,0.0,0.0037,0.0037,0.0,0.0056,0.0,0.0019,0.0037,0.0019,0.0,0.0019
gi|350645402|emb|CCD59931.1|,1.041,7.2874,0.2227,43.8668016194,75,27778.81,45,0.623,3.2389,2,0.588,0.736,0.102,0.088,4.8583,34380,0,0.942,1.417,0,2.834,35,2.620,4.0486,4.4534,55.8704,49.7976,44.1296,9.7166,0.0769,0.909,4.4534,2.4777,1.3279,5.668,1.260,0.2429,0.706,6.0729,0.3117,20.6478,0,0.920,6.0729,-0.141700404858,-0.5744,7.6923,0.916,0.004,0.0,0.0,0.0081,0.0081,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0121,0.0,0.004,0.0081,0.004,0.0,0.0,0.004,0.004,0.0,0.004,0.004,0.0,0.0,0.004,0.004,0.004,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0121,0.0,0.0081,0.0081,0.0,0.0,0.004,0.004,0.0,0.0121,0.0081,0.0,0.0,0.004,0.0121,0.004,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.004,0.0081,0.004,0.0081,0.0,0.0,0.0081,0.0,0.0,0.004,0.004,0.0081,0.0,0.0,0.0081,0.0,0.004,0.004,0.0,0.0,0.004,0.0,0.0,0.0,0.0081,0.0,0.0081,0.004,0.004,0.0,0.0,0.0081,0.0081,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,0.0,0.004,0.004,0.0,0.0,0.004,0.004,0.0
gi|315320205|gb|ADU04575.1|,1.639,11.4754,0.2262,32.6154754098,107,35025.11,19,0.315,1.6393,0,0.765,0.397,0.994,0.016,2.623,82280,0,0.534,0.328,0,0.6557,30,2.314,2.2951,3.9344,74.0984,42.623,25.9016,10.3082,0.0689,0.535,2.623,2.3148,1.1803,7.2131,1.603,0.259,0.267,2.2951,0.5607,36.3934,0,1.888,12.459,1.16,1.2792,7.2131,0.859,0.0164,0.0,0.0,0.0066,0.0131,0.0,0.0033,0.0,0.0033,0.0,0.0033,0.0,0.0033,0.0,0.0033,0.0,0.0,0.0033,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0098,0.0098,0.0033,0.0033,0.0033,0.0,0.023,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0033,0.0033,0.0098,0.0,0.0,0.0033,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0033,0.0033,0.0,0.0,0.0,0.0033,0.0,0.0098,0.0,0.0033,0.0066,0.0033,0.0164,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0066,0.0,0.0,0.0066,0.0,0.0066,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0033,0.0,0.0,0.0,0.0033,0.0,0.0,0.0262,0.0,0.0033,0.0033,0.0,0.0,0.0,0.0,0.0
gi|685937006|gb|KGB31782.1|,0.840,5.8824,0.2017,25.7176470588,35,13660.51,24,0.646,3.3613,1,0.625,0.637,0.170,0.230,4.2017,12950,0,1.173,1.261,0,2.521,35,1.977,5.042,3.3613,57.9832,42.0168,42.0168,10.1765,0.0504,0.857,4.2017,2.437,1.3361,10.9244,2.428,0.2269,0.489,4.2017,0.395,27.7311,0,0.891,5.8824,0.185714285714,0.9099,5.8824,0.700,0.0,0.0084,0.0,0.0,0.0084,0.0084,0.0,0.0,0.0,0.0084,0.0,0.0084,0.0084,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0168,0.0,0.0,0.0168,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0084,0.0,0.0168,0.0,0.0,0.0084,0.0084,0.0,0.0252,0.0,0.0,0.0084,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0084,0.0,0.0084,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.0
gi|380715015|gb|AFE02900.1|,1.613,11.2903,0.2177,34.4097580645,37,14281.26,16,0.155,0.8065,0,0.871,0.000,0.991,0.008,0.0,33920,0,0.563,0.000,0,0.0,24,1.423,2.4194,2.4194,71.7742,45.9677,28.2258,10.0081,0.0565,0.165,0.8065,2.4355,1.0887,6.4516,1.434,0.2419,0.094,0.8065,0.5726,34.6774,0,1.833,12.0968,1.15806451613,2.2769,7.2581,0.864,0.0161,0.0,0.0,0.0,0.0081,0.0,0.0,0.0081,0.0081,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0081,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0,0.0081,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0081,0.0,0.0,0.0,0.0,0.0323,0.0081,0.0,0.0,0.0,0.0,0.0,0.0161,0.0081,0.0,0.0,0.0,0.0,0.0161,0.0081,0.0,0.0,0.0081,0.0,0.0081,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gi|685964601|gb|KGB39499.1|,0.878,6.1475,0.2172,36.6557377049,90,27944.77,71,1.103,5.7377,4,0.828,1.242,0.111,0.779,8.1967,32890,0,1.239,1.025,0,2.0492,34,1.205,5.3279,2.0492,53.2787,46.3115,46.7213,10.3484,0.0369,1.004,4.918,2.459,1.3566,9.0164,2.004,0.2131,0.286,2.459,0.3689,28.2787,0,1.366,9.0164,-0.116803278689,0.2534,4.5082,0.537,0.0082,0.0041,0.0082,0.0,0.0041,0.0,0.0041,0.0,0.0041,0.0041,0.0082,0.0082,0.0041,0.0,0.0,0.0,0.0,0.0041,0.0041,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0041,0.0041,0.0082,0.0082,0.0082,0.0123,0.0123,0.0041,0.0,0.0041,0.0,0.0041,0.0123,0.0041,0.0,0.0,0.0041,0.0041,0.0,0.0,0.0041,0.0041,0.0,0.0,0.0,0.0041,0.0,0.0041,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0041,0.0,0.0041,0.0082,0.0,0.0164,0.0,0.0,0.0041,0.0041,0.0041,0.0082,0.0,0.0082,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0164,0.0,0.0,0.0041,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0041,0.0041,0.0,0.0041,0.0,0.0,0.0041,0.0,0.0,0.0,0.0123,0.0,0.0123,0.0041,0.0082,0.0041,0.0,0.0,0.0
gi|226479042|emb|CAX73016.1|,1.178,8.2474,0.2224,39.330191458,223,77686.79,333,0.793,4.1237,2,0.645,1.361,0.064,0.061,8.9838,67270,1,1.062,1.031,6,2.0619,44,0.866,4.5655,1.4728,43.0044,49.0427,56.9956,9.7909,0.0206,1.082,5.3019,2.6318,1.3785,4.1237,0.916,0.2283,0.617,5.3019,0.2622,16.6421,0,0.915,6.0383,-0.873637702504,-2.4583,5.3019,0.631,0.0133,0.0059,0.0015,0.0044,0.0133,0.0,0.0029,0.0,0.0044,0.0015,0.0088,0.0029,0.0015,0.0074,0.0,0.0103,0.0059,0.0044,0.0044,0.0015,0.0029,0.0044,0.0,0.0029,0.0074,0.0015,0.0029,0.0088,0.0,0.0029,0.0029,0.0044,0.0,0.0015,0.0059,0.0103,0.0044,0.0088,0.0015,0.0,0.0088,0.0059,0.0029,0.0059,0.0059,0.0044,0.0044,0.0044,0.0015,0.0015,0.0074,0.0029,0.0015,0.0044,0.0015,0.0015,0.0029,0.0,0.0059,0.0,0.0015,0.0029,0.0,0.0088,0.0044,0.0074,0.0015,0.0,0.0074,0.0015,0.0,0.0,0.0044,0.0044,0.0103,0.0059,0.0044,0.0029,0.0059,0.0044,0.0015,0.0,0.0074,0.0074,0.0,0.0029,0.0029,0.0,0.0,0.0044,0.0015,0.0059,0.0,0.0,0.0,0.0015,0.0029,0.0015,0.0,0.0,0.0,0.0,0.0044,0.0,0.0015,0.0,0.0,0.0015,0.0015,0.0029,0.0,0.0029,0.0,0.0029,0.0,0.0044,0.0044,0.0,0.0,0.0
gi|685960783|gb|KGB36465.1|,1.132,7.9208,0.2673,52.4589108911,68,23229.26,37,1.428,7.4257,0,0.917,0.975,0.157,0.080,6.4356,21430,0,1.497,1.485,0,2.9703,27,2.038,6.4356,3.4653,57.9208,45.5446,42.0792,10.0149,0.0693,0.808,3.9604,2.401,1.3515,7.4257,1.650,0.2079,0.461,3.9604,0.3465,21.2871,0,0.900,5.9406,-0.0668316831683,-0.2748,4.9505,0.589,0.0,0.005,0.005,0.005,0.005,0.005,0.005,0.0099,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.005,0.005,0.0,0.0,0.0099,0.0,0.0,0.0,0.005,0.0099,0.0,0.0099,0.0,0.005,0.0,0.0099,0.0,0.005,0.0,0.005,0.0149,0.005,0.0,0.005,0.0099,0.0099,0.0,0.0099,0.0,0.0149,0.0,0.005,0.005,0.005,0.0099,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0099,0.005,0.0099,0.0,0.0,0.0099,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0099,0.005,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.0
gi|226470590|emb|CAX70575.1|,0.768,5.3763,0.2043,62.3425268817,51,21788.16,60,1.137,5.914,0,0.799,0.570,0.087,0.566,3.7634,33920,0,1.375,1.075,0,2.1505,20,1.265,5.914,2.1505,50.0,45.1613,50.0,10.1398,0.0484,1.756,8.6022,2.4892,1.5054,6.4516,1.434,0.2097,0.625,5.3763,0.3065,20.9677,1,0.896,5.914,-0.540860215054,0.6948,3.2258,0.384,0.0054,0.0,0.0054,0.0108,0.0054,0.0054,0.0,0.0,0.0054,0.0,0.0,0.0054,0.0108,0.0,0.0,0.0108,0.0054,0.0054,0.0108,0.0,0.0054,0.0,0.0108,0.0054,0.0,0.0,0.0,0.0054,0.0,0.0054,0.0054,0.0,0.0,0.0054,0.0054,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0054,0.0,0.0,0.0,0.0054,0.0054,0.0054,0.0,0.0,0.0054,0.0054,0.0108,0.0,0.0054,0.0,0.0,0.0054,0.0054,0.0054,0.0,0.0054,0.0054,0.0054,0.0054,0.0,0.0,0.0,0.0,0.0054,0.0054,0.0054,0.0054,0.0,0.0,0.0054,0.0,0.0054,0.0,0.0,0.0054,0.0,0.0054,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0054,0.0054,0.0,0.0,0.0,0.0,0.0054,0.0054,0.0054,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0054,0.0,0.0
gi|226471288|emb|CAX70725.1|,0.429,3.0,0.235,42.605,83,23573.61,81,2.500,13.0,1,0.878,1.364,0.255,0.330,9.0,36900,1,0.814,1.250,0,2.5,28,2.059,3.5,3.5,58.0,47.5,42.0,10.315,0.045,1.224,6.0,2.415,1.405,3.5,0.778,0.175,0.233,2.0,0.345,21.5,0,1.667,11.0,-0.5195,-0.5666,4.0,0.476,0.005,0.0,0.005,0.015,0.0,0.0,0.0,0.0,0.005,0.005,0.015,0.005,0.005,0.005,0.005,0.005,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.005,0.005,0.005,0.0,0.005,0.02,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.01,0.015,0.0,0.0,0.005,0.015,0.005,0.0,0.0,0.005,0.005,0.0,0.0,0.015,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.005,0.015,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.01,0.0,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.0,0.005,0.0,0.01,0.0,0.005,0.01,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.005,0.0,0.005,0.015,0.0,0.0,0.0
gi|685965289|gb|KGB39964.1|,1.219,8.5308,0.2607,45.1421800948,140,46560.51,153,1.094,5.6872,1,0.807,0.898,0.068,0.202,5.9242,53860,0,0.992,2.133,3,4.2654,29,2.509,4.2654,4.2654,54.2654,52.8436,45.7346,9.5758,0.0782,0.822,4.0284,2.4479,1.3531,5.4502,1.211,0.2441,0.854,7.346,0.2583,18.4834,1,0.718,4.7393,-0.304976303318,-3.8064,7.5829,0.903,0.0024,0.0024,0.0047,0.0024,0.0,0.0047,0.0071,0.0024,0.0024,0.0,0.0047,0.0071,0.0071,0.0,0.0024,0.0047,0.0047,0.0,0.0,0.0047,0.0047,0.0024,0.0,0.0,0.0,0.0024,0.0,0.0047,0.0024,0.0024,0.0024,0.0,0.0047,0.0047,0.0,0.0,0.0142,0.0024,0.0,0.0071,0.0047,0.0047,0.0024,0.0047,0.0047,0.0118,0.0024,0.0095,0.0,0.0047,0.0047,0.0024,0.0,0.0047,0.0047,0.0047,0.0047,0.0,0.0024,0.0024,0.0024,0.0,0.0024,0.0,0.0118,0.0047,0.0071,0.0047,0.0,0.0047,0.0,0.0,0.0,0.0024,0.0,0.0047,0.0118,0.0,0.0047,0.0071,0.0024,0.0,0.0024,0.0047,0.0024,0.0071,0.0,0.0,0.0024,0.0047,0.0047,0.0047,0.0,0.0,0.0024,0.0024,0.0047,0.0,0.0,0.0024,0.0,0.0024,0.0,0.0024,0.0,0.0024,0.0024,0.0,0.0,0.0024,0.0024,0.0024,0.0,0.0071,0.0,0.0024,0.0024,0.0024,0.0,0.0
gi|29841419|gb|AAP06451.1|,0.957,6.6986,0.2249,41.2172248804,61,23522.22,30,0.552,2.8708,3,0.704,0.580,0.104,0.121,3.8278,25900,0,1.224,0.478,0,0.9569,24,2.252,5.2632,3.8278,56.4593,50.7177,43.5407,9.7608,0.0861,1.269,6.2201,2.4737,1.3397,5.2632,1.170,0.2488,0.668,5.7416,0.3158,21.0526,0,0.870,5.7416,-0.0746411483254,0.1665,7.6555,0.911,0.0,0.0048,0.0,0.0,0.0096,0.0048,0.0,0.0,0.0,0.0,0.0048,0.0096,0.0048,0.0048,0.0,0.0048,0.0,0.0,0.0048,0.0,0.0048,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0048,0.0,0.0,0.0096,0.0,0.0048,0.0048,0.0,0.0,0.0144,0.0,0.0,0.0096,0.0096,0.0,0.0096,0.0048,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0048,0.0,0.0048,0.0096,0.0048,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0096,0.0096,0.0096,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0048,0.0048,0.0,0.0096,0.0144,0.0,0.0048,0.0,0.0048,0.0048,0.0,0.0048,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gi|226487284|emb|CAX75507.1|,1.052,7.3654,0.1926,47.0241076487,114,40967.49,91,0.763,3.966,1,0.592,1.245,0.095,0.112,8.2153,39880,0,0.791,1.558,0,3.1161,31,0.667,3.3994,1.1331,49.2918,43.9093,50.7082,10.1246,0.0397,1.041,5.0992,2.5099,1.3881,9.3484,2.077,0.1756,0.362,3.1161,0.3371,22.3796,0,0.901,5.949,-0.349291784703,0.8218,4.5326,0.540,0.0085,0.0028,0.0028,0.0,0.0028,0.0113,0.0,0.0,0.0028,0.0028,0.0,0.0085,0.0057,0.0085,0.0,0.017,0.0028,0.0,0.0,0.0,0.0085,0.0113,0.0,0.0,0.0142,0.0028,0.0028,0.0028,0.0,0.0028,0.0057,0.0028,0.0,0.0028,0.0028,0.0057,0.0085,0.0057,0.0,0.0028,0.0028,0.0,0.0,0.0028,0.0057,0.0057,0.0,0.0057,0.0057,0.0,0.0028,0.0,0.0028,0.0,0.0,0.0057,0.0057,0.0,0.0028,0.0,0.0028,0.0,0.0,0.0057,0.0,0.0028,0.0,0.0057,0.0,0.0057,0.0,0.0028,0.0,0.0085,0.0028,0.0028,0.0028,0.0028,0.0113,0.0,0.0057,0.0,0.0,0.0057,0.0028,0.0028,0.0085,0.0028,0.0057,0.0028,0.0057,0.0057,0.0,0.0028,0.0057,0.0085,0.0057,0.0085,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0028,0.0,0.0057,0.0057,0.0028,0.0,0.0,0.0028,0.0
gi|226469340|emb|CAX70149.1|,1.089,7.6212,0.2102,42.2053579677,140,50597.67,128,0.844,4.388,1,0.655,1.190,0.046,0.094,7.8522,41260,0,1.343,0.924,0,1.8476,36,1.494,5.7737,2.5404,49.8845,44.8037,50.1155,10.0924,0.0416,1.178,5.7737,2.5381,1.3903,6.9284,1.540,0.2079,0.591,5.0808,0.3303,20.0924,0,0.875,5.7737,-0.476443418014,-1.8384,3.2333,0.385,0.0069,0.0092,0.0046,0.0023,0.0069,0.0023,0.0023,0.0023,0.0023,0.0,0.0069,0.0046,0.0023,0.0,0.0023,0.0046,0.0023,0.0023,0.0046,0.0023,0.0046,0.0,0.0023,0.0023,0.0069,0.0023,0.0046,0.0069,0.0,0.0046,0.0023,0.0023,0.0,0.0046,0.0023,0.0092,0.0115,0.0023,0.0023,0.0069,0.0092,0.0023,0.0046,0.0023,0.0023,0.0023,0.0,0.0,0.0023,0.0,0.0,0.0046,0.0023,0.0046,0.0046,0.0046,0.0046,0.0,0.0023,0.0,0.0046,0.0023,0.0023,0.0069,0.0023,0.0046,0.0023,0.0,0.0092,0.0023,0.0,0.0,0.0069,0.0046,0.0069,0.0046,0.0,0.0046,0.0023,0.0,0.0,0.0023,0.0046,0.0023,0.0023,0.0,0.0023,0.0046,0.0023,0.0046,0.0,0.0046,0.0023,0.0,0.0046,0.0092,0.0,0.0,0.0,0.0023,0.0,0.0,0.0069,0.0,0.0023,0.0,0.0023,0.0,0.0,0.0,0.0046,0.0,0.0,0.0023,0.0115,0.0046,0.0046,0.0,0.0023,0.0
gi|685963685|gb|KGB38839.1|,1.066,7.4627,0.1866,41.783488806,184,61773.66,126,0.466,2.4254,3,0.622,1.187,0.092,0.421,7.8358,66700,0,0.824,0.466,0,0.9328,50,1.756,3.5448,2.9851,52.6119,43.2836,47.3881,10.1213,0.0429,1.180,5.7836,2.5131,1.3563,4.8507,1.078,0.2743,0.759,6.5299,0.3414,22.0149,0,1.018,6.7164,-0.285820895522,-3.1238,5.2239,0.622,0.0019,0.0037,0.0,0.0019,0.0075,0.0019,0.0,0.0,0.0037,0.0037,0.0,0.0037,0.0019,0.0,0.0,0.0019,0.0075,0.0,0.0,0.0056,0.0056,0.0019,0.0075,0.0019,0.0037,0.0019,0.0019,0.0037,0.0056,0.0019,0.0019,0.0168,0.0019,0.0019,0.0037,0.0112,0.0112,0.0075,0.0019,0.0056,0.0056,0.0,0.0037,0.0056,0.0019,0.0131,0.0019,0.0019,0.0019,0.0056,0.0019,0.0056,0.0037,0.0037,0.0019,0.0,0.0056,0.0037,0.0,0.0019,0.0019,0.0,0.0,0.0037,0.0,0.0075,0.0075,0.0,0.0019,0.0019,0.0019,0.0,0.0019,0.0019,0.0019,0.0037,0.0037,0.0037,0.0037,0.0,0.0,0.0,0.0019,0.0,0.0019,0.0019,0.0056,0.0,0.0,0.0037,0.0,0.0037,0.0,0.0037,0.0056,0.0037,0.0,0.0,0.0,0.0,0.0019,0.0,0.0056,0.0,0.0019,0.0,0.0019,0.0,0.0037,0.0019,0.0037,0.0019,0.0,0.0019,0.0,0.0037,0.0019,0.0019,0.0,0.0
